date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:49	46066/46066	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/safety/modal_range__yrz5m709ofmu_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/safety/modal_range__yrz5m709ofmu_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:50	58922/58922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/safety/modal_reassurance__dgemw59kaeeu_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/safety/modal_reassurance__dgemw59kaeeu_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:51	32085/32085	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/select/iphone_17pro__0s6piftg70ym_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/select/iphone_17pro__0s6piftg70ym_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:52	18550/18550	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/select/iphone_air__f0t56fef3oey_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/select/iphone_air__f0t56fef3oey_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:53	19945/19945	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/select/iphone_17__ck7zzemcw37m_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/select/iphone_17__ck7zzemcw37m_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:54	24599/24599	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/select/iphone_16__drr03yfz644m_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/select/iphone_16__drr03yfz644m_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:55	14387/14387	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/select/iphone_16e__dar81seif0cy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/select/iphone_16e__dar81seif0cy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:56	45715/45715	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/innovation__ce13717o3vhy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/innovation__ce13717o3vhy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:59	70589/70589	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/innovation/modal_second__d7b8ozpwiigm_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/innovation/modal_second__d7b8ozpwiigm_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:59	58252/58252	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/innovation/modal_last__bwef9eghw8xe_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/innovation/modal_last__bwef9eghw8xe_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:00	62439/62439	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/innovation/modal_ease__5852shn412qy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/innovation/modal_ease__5852shn412qy_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:00	17762/17762	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/chip__6hy1uruuluaa_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/chip__6hy1uruuluaa_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:02	109034/109034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/chip-battery/modal_supersmart__gdssqz659my6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/chip-battery/modal_supersmart__gdssqz659my6_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:03	68593/68593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/chip-battery/modal_long_lasting__baxfhotph1gi_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/chip-battery/modal_long_lasting__baxfhotph1gi_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:04	17077/17077	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/chip-battery/modal_5g__fsqjwzg6rsia_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/chip-battery/modal_5g__fsqjwzg6rsia_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:04	91568/91568	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/chip-battery/modal_power__cevo1nv24qz6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/chip-battery/modal_power__cevo1nv24qz6_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:06	35418/35418	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/essentials/accessories__ek0uv892lg6e_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/essentials/accessories__ek0uv892lg6e_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:06	48979/48979	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/essentials/airtag__es9mk1eqbm2q_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/essentials/airtag__es9mk1eqbm2q_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:10	221043/221043	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/augment/mac__gmrv6vyz8x6q_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/augment/mac__gmrv6vyz8x6q_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:10	136562/136562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/augment/watch__fxtwpvwdf3mi_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/augment/watch__fxtwpvwdf3mi_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:11	113439/113439	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/augment/airpods__ehyxlx24f5g2_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/augment/airpods__ehyxlx24f5g2_large.jpg	(from https://www.apple.com/am/iphone/)
22:03:12	119513/119513	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/en-am/121115	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/en-am/121115.html	(from https://www.apple.com/am/iphone/)
22:03:13	101494/101494	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/en-am/121429	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/en-am/121429.html	(from https://www.apple.com/am/iphone/)
22:03:14	112489/112489	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/en-am/102775	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/en-am/102775.html	(from https://www.apple.com/am/iphone/)
22:03:14	10204/10204	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Feb%202026%2019:03:15%20GMT	https://www.apple.com/ac/globalfooter/8/en_AM/scripts/ac-globalfooter.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/globalfooter/8/en_AM/scripts/ac-globalfooter.built.js	(from https://www.apple.com/am/iphone/)
22:03:16	191420/191420	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Feb%202026%2019:03:16%20GMT	https://www.apple.com/ac/localeswitcher/4/en_AM/scripts/localeswitcher.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/localeswitcher/4/en_AM/scripts/localeswitcher.built.js	(from https://www.apple.com/am/iphone/)
22:03:16	435/435	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:03:17%20GMT	https://www.apple.com/am/apple-one/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/apple-one/index.html	(from https://www.apple.com/am/iphone/)
22:03:16	116168/116168	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:03:17%20GMT	https://www.apple.com/am/airtag/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/airtag/index.html	(from https://www.apple.com/am/iphone/)
22:03:18	412650/412650	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/built/scripts/overview/main.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/built/scripts/overview/main.built.js	(from https://www.apple.com/am/iphone/)
22:03:20	191297/191297	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:03:18%20GMT	https://account.apple.com/am/	/Users/Mukira/apple-lipagas/apple-clone/account.apple.com/am/index.html	(from https://www.apple.com/am/iphone/)
22:05:13	443/443	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:03:19%20GMT	https://www.apple.com/am/apple-arcade/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/apple-arcade/index.html	(from https://www.apple.com/am/iphone/)
22:05:33	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:03:19%20GMT	https://www.apple.com/am/apple-tv/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/apple-tv/index.html	(from https://www.apple.com/am/iphone/)
22:05:33	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:03:19%20GMT	https://www.apple.com/am/apple-music/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/apple-music/index.html	(from https://www.apple.com/am/iphone/)
22:05:33	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:03:22%20GMT	https://www.apple.com/am/apple-podcasts/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/apple-podcasts/index.html	(from https://www.apple.com/am/iphone/)
